2018,04,03,0,151435898,153,354,824,78751.52370262146
2018,04,03,4,152635682,153,355,843,79713.34633016586
2018,04,03,7,152732467,154,356,832,80383.84850025177
2018,04,03,10,152876028,155,357,836,81063.013712883
2018,04,03,13,153055664,156,357,849,81669.68785858154
2018,04,03,14,153117310,156,358,844,81905.91852712631
2018,04,03,17,153345387,157,361,836,82545.6480922699
2018,04,03,18,153630879,158,362,832,82247.45163679123
2018,04,03,20,153674011,160,364,827,79632.45801639557
2018,04,03,22,153808412,159,364,819,80625.59449386597
2018,04,04,1,154019625,160,364,827,82115.85838413239
2018,04,04,2,154086506,160,364,827,82695.64797258377
2018,04,04,5,154303699,160,363,826,84300.14094781876
2018,04,04,6,154366633,160,363,826,84801.34485960007
2018,04,04,7,154428223,160,363,826,85338.38912630081
2018,04,04,11,154681428,161,365,829,86976.65353107452
2018,04,04,12,154745235,162,365,829,87351.71028327942
2018,04,04,15,154979257,163,368,836,88814.51002597809
2018,04,04,19,154158257,164,368,832,89429.6486992836
2018,04,04,21,155405619,165,368,839,91296.07320594788
2018,04,04,22,155484696,165,368,839,91454.74211120605
2018,04,05,1,155713228,168,370,847,92084.33901405334
2018,04,05,3,155886819,168,370,857,92641.54681921005
2018,04,05,5,156045270,168,371,859,93070.63661289215
2018,04,05,7,156184254,168,372,859,93505.65034103394
2018,04,05,11,156450880,168,372,861,93824.41530895233
2018,04,05,15,156713689,169,372,864,93785.78387212753
2018,04,05,16,156769874,170,374,868,90486.8407330513
2018,04,05,17,156851859,171,375,869,90397.6721200943
2018,04,05,21,152206071,169,373,806,90572.05772781372
2018,04,06,0,152399360,170,378,843,93183.01961612701
2018,04,06,2,152524386,169,378,846,94052.90064525604
2018,04,06,3,152594758,170,378,845,94085.86200809479
2018,04,06,4,152795991,170,377,844,94661.32369995117
2018,04,06,8,153569121,170,377,843,96516.06380558014
2018,04,06,9,153632098,170,378,846,96919.0319237709
2018,04,06,10,153698503,170,378,846,97368.30011081696
2018,04,06,12,153826558,170,378,846,98237.44244289398
2018,04,06,14,153949928,171,378,846,99252.49768924713
2018,04,06,16,153408780,170,379,851,99462.32921886444
2018,04,06,19,154567104,171,381,856,95310.63151836395
2018,04,06,20,154886170,171,381,855,91592.49892520905
2018,04,06,23,155301804,171,377,847,88130.38248157501
2018,04,07,0,155571239,170,376,835,88648.57674264908
2018,04,07,4,155812950,169,374,833,89328.38004255295
2018,04,07,7,155999755,169,374,845,89547.45818758011
2018,04,07,8,156063422,169,374,834,89609.89057588577
2018,04,07,10,156188393,170,375,835,89696.51628494263
2018,04,07,12,156311920,170,375,835,89793.30723190308
2018,04,07,13,156379136,170,375,835,90027.50321435928
2018,04,07,14,156440243,169,375,835,90380.48945951462
2018,04,07,17,157260749,170,375,835,91433.88637256622
2018,04,07,18,157590100,169,374,834,91629.96838092804
2018,04,07,20,158016686,170,376,841,91756.07614088058
2018,04,07,22,158399533,170,377,839,91872.50870323181
2018,04,08,0,158523913,170,377,840,91925.5405292511
2018,04,08,3,158714220,170,377,838,92038.62818145752
2018,04,08,4,158776409,170,377,839,92121.2294664383
2018,04,08,7,159075513,170,377,841,92340.92587137222
2018,04,08,9,159202714,170,377,840,92405.27405500412
2018,04,08,10,159265365,170,377,841,92421.65551376343
2018,04,08,11,159286818,170,377,841,92407.46469831467
2018,04,08,13,159412507,170,377,841,92432.80688762665
2018,04,08,17,159665173,170,377,840,92608.02519798279
2018,04,08,19,159791242,170,377,841,92648.82653284073
2018,04,08,21,159918509,170,377,841,92688.08607196808
2018,04,08,23,160042043,170,377,841,92705.3272433281
2018,04,09,0,160105033,170,377,842,92735.12465190887
2018,04,09,1,160168133,170,377,841,92784.3346657753
2018,04,09,3,160295922,170,377,842,92856.88904762268
2018,04,09,5,160419425,170,377,842,92914.5657711029
2018,04,09,7,160549487,170,377,841,92973.2005534172
2018,04,09,9,160677341,170,377,842,93035.13505744934
2018,04,09,11,160801141,170,377,844,93108.74561786652
2018,04,09,13,160958268,170,379,846,93234.85181474686
2018,04,09,15,161079465,170,380,847,91728.70387554169
2018,04,09,17,161234445,170,380,848,93588.07107686996
2018,04,09,19,161383680,172,380,843,94154.54275655746
2018,04,09,20,161448215,171,379,842,94426.0024356842
2018,04,09,23,161756691,171,379,841,95453.2075304985
2018,04,10,0,162458822,172,384,878,95584.65261936188
2018,04,10,1,163038882,172,384,878,95658.85233545303
2018,04,10,2,164489124,172,384,877,95698.90319538116
2018,04,10,5,172882912,173,385,878,96095.28293943405
2018,04,10,6,175252116,174,385,878,96168.59947681427
2018,04,10,8,176517905,174,385,880,96438.0767698288
2018,04,10,12,176311187,174,386,880,100699.46282815933
2018,04,10,15,177656422,174,387,883,98284.21975040436
2018,04,10,16,177771265,174,387,886,98385.93324279785
2018,04,10,18,178092619,175,387,899,98596.6624288559
2018,04,10,22,178366186,175,384,896,98816.37455749512
2018,04,11,2,178735943,175,390,910,99022.3922457695
2018,04,11,4,178876807,176,390,910,99248.65055322647
2018,04,11,5,178918261,176,390,912,99297.14137887955
2018,04,11,6,178983052,176,390,912,99332.45324993134
2018,04,11,8,179111011,178,393,914,99440.44381761551
2018,04,11,10,179131717,178,394,913,99510.20859861374
2018,04,11,11,177270761,177,393,910,99396.81987285614
2018,04,11,12,179279949,178,394,915,99551.22227048874
2018,04,11,14,179453074,179,395,914,99644.79156923294
2018,04,11,16,179617968,179,395,915,99729.14469051361
2018,04,11,19,179850118,181,396,913,99881.87656879425
2018,04,11,20,179931879,182,396,913,100139.89918756485
2018,04,11,21,180019638,182,396,913,100476.88293886185
2018,04,11,22,180091938,182,395,911,100694.01653194427
2018,04,11,23,180084306,182,395,911,100751.5147151947
2018,04,12,0,180148631,184,400,973,100775.19773435593
2018,04,12,1,180212073,184,400,973,100850.87363481522
2018,04,12,2,180362413,184,401,978,100898.5289888382
2018,04,12,3,180500166,185,401,976,100900.6454744339
2018,04,12,4,180719999,185,401,978,100957.03415727615
2018,04,12,5,180639298,185,401,948,100973.49051237106
2018,04,12,6,180453112,185,401,948,101009.74647331238
2018,04,12,7,180352034,185,401,949,100990.98066473007
2018,04,12,8,180423720,186,401,950,101056.9492444992
2018,04,12,9,180521724,186,401,959,101087.89667129517
2018,04,12,10,180584444,186,401,957,101147.2605586052
2018,04,12,11,180647825,187,401,958,101210.21863174438
2018,04,12,12,181168392,187,401,958,100955.1623005867
2018,04,12,13,187463591,187,401,959,100298.14346170425
2018,04,12,14,187806924,187,401,958,101407.431579113
2018,04,12,15,187987917,186,400,958,102969.86554050446
2018,04,12,16,188016513,186,395,954,103854.62953042984
2018,04,12,17,187930041,186,396,956,104407.79852581024
2018,04,12,18,187700677,186,396,955,104508.64958333969
2018,04,12,19,187553315,186,395,952,104610.48054027557
2018,04,12,20,187468191,186,395,952,104689.45920276642
2018,04,12,21,190578440,186,395,952,104822.67555856705
2018,04,12,22,193919767,185,394,951,105131.92079257965
2018,04,12,23,194011676,185,394,951,105260.94190979004
2018,04,13,0,195477755,187,397,962,105589.30385065079
2018,04,13,1,195178449,187,397,962,105458.20755767822
2018,04,13,2,195156146,186,397,962,106432.84238481522
2018,04,13,3,196219954,186,397,962,106525.316365242
2018,04,13,4,196939711,186,397,961,106554.78256750107
2018,04,13,5,197565850,186,398,963,106664.6019949913
2018,04,13,6,199557114,186,398,964,107055.6276216507
2018,04,13,7,201275859,186,398,964,107651.01369810104
2018,04,13,8,202195679,186,398,965,108070.01007556915
2018,04,13,9,201941760,186,398,965,108423.15841674805
2018,04,13,10,201702269,186,398,966,108783.55674028397
2018,04,13,11,201497194,186,399,969,108949.88376760483
2018,04,13,12,201242543,186,400,970,109004.50261926651
2018,04,13,13,201003081,186,400,970,109077.62761592865
2018,04,13,14,204042375,186,400,967,109133.70075368881
2018,04,13,15,205332509,186,400,967,109179.81922006607
2018,04,13,16,206184709,186,400,966,109155.4324426651
2018,04,13,17,207683018,186,399,963,109181.85676765442
2018,04,13,18,209163145,186,399,963,109247.17782115936
2018,04,13,19,200979996,185,397,961,109254.33326768875
2018,04,13,20,194742528,185,397,961,106317.50070095062
2018,04,13,21,187583770,185,397,961,105378.48021030426
2018,04,13,22,181470622,185,397,961,105337.37453460693
2018,04,13,23,176277660,185,397,961,105302.42387628555
2018,04,14,0,175849413,185,401,973,105328.29479551315
2018,04,14,1,175415822,185,401,973,105394.13256263733
2018,04,14,2,174982727,185,400,972,105369.54288959503
2018,04,14,3,174549957,185,400,971,105424.1078953743
2018,04,14,4,174101540,185,401,973,105389.24417924881
2018,04,14,5,173912985,185,401,973,103031.99679994583
2018,04,14,6,174062918,185,401,973,99927.3340473175
2018,04,14,7,174115235,185,401,973,99238.23251581192
2018,04,14,8,174177395,185,402,974,99264.81628656387
2018,04,14,9,174239147,185,402,974,99272.87373828888
2018,04,14,10,174301697,185,402,974,99290.83476495743
2018,04,14,11,174365671,185,402,974,99341.8441324234
2018,04,14,12,174430266,185,402,975,99360.1290397644
2018,04,14,13,174496173,185,401,974,99361.7769947052
2018,04,14,14,174559820,185,401,973,99408.57514572144
2018,04,14,15,174621388,185,401,973,99395.42765331268
2018,04,14,16,174554896,185,401,973,99441.02820920944
2018,04,14,17,174618473,185,401,974,99497.6176943779
2018,04,14,18,174682711,185,401,973,99514.82187223434
2018,04,14,19,174810372,185,401,973,99548.11726284027
2018,04,14,20,174913543,185,401,973,99598.83401632309
2018,04,14,21,174978134,185,402,974,99657.9961681366
2018,04,14,22,175040524,185,402,974,99643.9037823677
2018,04,14,23,175103001,185,402,974,99668.58004760742
2018,04,15,0,175167069,185,402,974,99726.02004766464
2018,04,15,1,175229809,185,402,974,99775.14421272278
2018,04,15,2,175293607,185,402,974,99836.8720035553
2018,04,15,3,175355582,185,402,974,99876.98356437683
2018,04,15,4,175417562,185,401,973,99884.31756544113
2018,04,15,5,175481614,185,401,973,99014.83583450317
2018,04,15,6,175464373,185,401,972,99862.11122989655
2018,04,15,7,175609429,185,401,973,100003.70848846436
2018,04,15,8,175562656,185,401,973,100038.67732858658
2018,04,15,9,175731979,185,401,973,100086.54232740402
2018,04,15,10,175809261,185,401,975,100104.40195131302
2018,04,15,11,175930314,185,401,975,100143.9468331337
2018,04,15,12,175994199,185,401,974,100164.86338663101
2018,04,15,13,176058664,185,401,974,100195.33625841141
2018,04,15,14,176120803,185,401,974,100220.99664068222
2018,04,15,15,176182894,185,401,974,100231.99168586731
2018,04,15,16,176162828,185,401,975,100244.5245013237
2018,04,15,17,176239725,185,400,972,100270.44553518295
2018,04,15,18,176303629,185,401,973,100340.79762411118
2018,04,15,19,176366656,185,401,972,100363.19193458557
2018,04,15,20,176506013,185,401,972,100391.90514945984
2018,04,15,21,176625985,185,402,973,100455.75041389465
2018,04,15,22,176851060,185,402,977,100465.06979608536
2018,04,15,23,176979025,185,402,977,100491.89193105698
2018,04,16,0,177301518,185,402,977,100515.75084877014
2018,04,16,1,177363691,185,402,977,100564.08370876312
2018,04,16,2,177430709,187,402,979,100601.44083499908
2018,04,16,3,177495800,187,402,979,100664.6042971611
2018,04,16,4,177745673,186,402,979,100705.50206041336
2018,04,16,5,178075894,186,402,978,99822.62473487854
2018,04,16,6,178351096,186,403,979,100662.28749465942
2018,04,16,7,178545771,186,401,977,100843.65562486649
2018,04,16,8,178665026,186,402,977,100834.34786987305
2018,04,16,9,178904939,186,401,977,100903.32855081558
2018,04,16,10,179036477,186,401,977,100906.44300603867
2018,04,16,11,178914139,186,401,977,100989.79549789429
2018,04,16,12,178977756,186,401,977,101007.17326402664
2018,04,16,13,179042522,186,401,982,101058.3050532341
2018,04,16,14,179217325,187,401,982,101080.33276987076
2018,04,16,15,178475311,187,401,981,101110.32392215729
2018,04,16,16,178525182,187,401,980,101317.85401773453
2018,04,16,17,178589564,187,401,980,101531.71126890182
2018,04,16,18,178825369,187,400,975,101814.68348646164
2018,04,16,19,179283211,187,400,975,102061.29016017914
2018,04,16,20,179471963,187,400,975,102347.86967658997
2018,04,16,21,179490873,187,400,975,102561.30450201035
2018,04,16,22,179647741,187,400,975,102766.76928043365
2018,04,16,23,179656131,187,400,975,102940.49712562561
2018,04,17,0,179751223,188,405,989,103216.38896799088
2018,04,17,1,179926483,188,405,989,103385.94602489471
2018,04,17,2,179988239,188,405,988,103672.38582420349
2018,04,17,3,179834550,188,405,989,103865.93644952774
2018,04,17,4,179900048,188,405,990,104116.2518286705
2018,04,17,5,180070834,188,405,990,104362.72675943375
2018,04,17,6,180134113,187,407,991,104565.1494641304
2018,04,17,7,180201617,189,408,994,104828.07127952576
2018,04,17,8,180263599,189,409,995,105034.36980867386
2018,04,17,9,180327945,190,410,996,105299.72093820572
2018,04,17,10,180389671,191,411,997,105464.75636100769
2018,04,17,11,180494875,191,412,998,105917.8238568306
2018,04,17,12,180558857,191,412,998,106103.9379658699
2018,04,17,13,180633158,191,412,999,106309.38730669022
2018,04,17,14,180795680,191,413,1000,107806.97614145279
2018,04,17,15,180914941,191,412,999,107767.34511756897
2018,04,17,16,181005297,191,412,999,107966.3348660469
2018,04,17,17,181058617,191,413,1005,107785.97713088989
2018,04,17,18,181124295,191,414,1010,108116.06321620941
2018,04,17,19,181239222,193,414,1009,108937.46142339706
2018,04,17,20,181451246,194,414,1009,109894.0837469101
2018,04,17,21,181888345,194,413,1009,110812.4712882042
2018,04,17,22,181891837,194,413,1007,111605.33334970474
2018,04,17,23,182438965,194,413,1005,112499.07467889786
2018,04,18,0,182122821,194,414,1009,113329.99236869812
2018,04,18,1,181874834,194,414,1007,114152.3515791893
2018,04,18,2,181838018,194,414,1006,114875.2306137085
2018,04,18,3,181901342,194,415,1011,115057.48685026169
2018,04,18,4,182086373,194,415,1011,115292.69527292252
2018,04,18,5,182157070,195,415,1010,115209.0985622406
2018,04,18,6,182222917,195,416,1012,115765.09142255783
2018,04,18,7,182013959,195,416,1012,115959.48236179352
2018,04,18,8,182091274,195,417,1009,116143.84812355042
2018,04,18,9,182158809,196,419,1010,116388.40363454819
2018,04,18,10,182226510,196,420,1011,116587.92862415314
2018,04,18,11,182293970,196,420,1011,116787.68494987488
2018,04,18,12,182373936,196,420,1011,116994.45893096924
2018,04,18,13,182560425,196,421,1015,115563.4894399643
2018,04,18,14,182547763,196,423,1019,112010.2805776596
2018,04,18,15,182558713,196,422,1018,112827.17205810547
2018,04,18,16,182784923,196,422,1020,113828.39929914474
2018,04,18,17,182854238,197,423,1021,114971.52535772324
2018,04,18,18,182922006,198,423,1018,115850.81913089752
2018,04,18,19,182989618,198,423,1016,116372.34379863739
2018,04,18,20,183071129,199,422,1014,116941.7748875618
2018,04,18,21,183115314,199,422,1014,117602.04663658142
2018,04,18,22,183182146,199,422,1013,118356.47148895264
2018,04,18,23,183271367,200,421,1011,118939.99648952484
2018,04,19,0,183405009,201,427,1047,120115.63196086884
2018,04,19,1,183572535,201,427,1047,120872.3499546051
2018,04,19,2,183697175,201,427,1058,121404.25447702408
2018,04,19,3,183786588,201,427,1058,121928.287815094
2018,04,19,4,183895421,201,426,1057,122472.74241828918
2018,04,19,5,184126525,202,426,1057,122645.47578954697
2018,04,19,6,184987988,202,427,1070,123531.68963050842
2018,04,19,7,185251470,201,427,1069,124036.77433204651
2018,04,19,8,185440290,202,427,1070,124610.3927321434
2018,04,19,9,185969971,201,427,1069,125115.77027082443
2018,04,19,10,186886003,202,427,1069,125672.89814853668
2018,04,19,11,187359245,202,427,1070,126279.39365339279
2018,04,19,12,187674426,202,427,1070,126855.80170488358
2018,04,19,13,187856815,202,428,1070,127418.47005701065
2018,04,19,14,187978416,201,428,1070,127973.12084436417
2018,04,19,15,188232164,202,428,1072,128181.5758523941
2018,04,19,16,188239962,201,428,1068,128362.90965127945
2018,04,19,17,188350183,201,428,1059,128638.57265758514
2018,04,19,18,188459393,201,427,1058,128986.87180995941
2018,04,19,19,188544368,201,427,1056,129404.3498840332
2018,04,19,20,188982985,201,427,1056,130030.84076404572
2018,04,19,21,189166734,201,427,1056,130674.59710216522
2018,04,19,22,189155504,201,427,1056,131050.86256027222
2018,04,19,23,188970189,201,427,1056,131448.05152893066
2018,04,20,0,190336636,202,432,1077,131974.5110988617
2018,04,20,1,190616602,203,432,1075,132325.42642641068
2018,04,20,2,190727380,203,432,1097,132418.80712223053
2018,04,20,3,190761749,203,432,1099,132483.0492901802
2018,04,20,4,190871493,203,432,1100,132552.8492078781
2018,04,20,5,191593977,203,432,1099,132353.06742715836
2018,04,20,6,192842340,203,430,1098,133188.93354320526
2018,04,20,7,193377875,203,430,1097,133539.40119314194
2018,04,20,8,193535045,203,430,1097,133928.83137607574
2018,04,20,9,193789457,203,430,1108,134293.50662183762
2018,04,20,10,194059116,198,423,1100,134606.00446987152
2018,04,20,11,194245203,197,422,1099,134755.98355007172
2018,04,20,12,194793657,197,422,1099,134820.48035621643
2018,04,20,13,195375504,197,422,1099,134916.518553257
2018,04,20,14,195791314,197,422,1099,134978.88487911224
2018,04,20,15,195787690,197,422,1100,135142.4022731781
2018,04,20,16,196092199,196,422,1110,135029.66039466858
2018,04,20,17,196093786,196,422,1110,135317.86035251617
2018,04,20,18,196499621,196,423,1113,134983.2803325653
2018,04,20,19,197144070,196,423,1113,135099.48657560349
2018,04,20,20,198118649,197,423,1112,135151.73171806335
2018,04,20,21,198435934,196,422,1111,135213.789372921
2018,04,20,22,198357258,196,422,1107,131979.92172431946
2018,04,20,23,198400228,196,422,1107,129789.76826477051
2018,04,21,0,198611137,197,422,1115,130069.76304197311
2018,04,21,1,198584889,197,422,1114,130263.36482572556
2018,04,21,2,198984423,197,422,1114,130544.4656996727
2018,04,21,3,198946647,197,422,1114,130762.04087257385
2018,04,21,4,199133403,197,422,1113,131033.92365980148
2018,04,21,5,199078883,197,422,1113,130902.89374113083
2018,04,21,6,199259824,197,420,1112,131330.02817344666
2018,04,21,7,199217195,197,419,1110,131391.04166841507
2018,04,21,8,199404709,197,419,1110,131446.1937098503
2018,04,21,9,199355531,197,419,1111,131478.24627304077
2018,04,21,10,199543368,197,419,1111,131544.9963645935
2018,04,21,11,199498830,197,419,1111,131602.55889940262
2018,04,21,12,199679140,197,419,1112,131653.08501672745
2018,04,21,13,199626167,197,419,1111,131723.04935264587
2018,04,21,14,199812204,197,419,1111,131791.01228666306
2018,04,21,15,199775369,197,419,1111,131856.8331027031
2018,04,21,16,199968330,197,419,1112,131908.55614328384
2018,04,21,17,199919745,197,419,1112,131987.03420209885
2018,04,21,18,200112778,197,419,1111,132029.07296419144
2018,04,21,19,200054072,197,420,1112,132085.87515449524
2018,04,21,20,200245373,197,420,1113,132114.79793167114
2018,04,21,21,200357624,198,419,1111,132176.28784561157
2018,04,21,22,200766775,199,419,1110,132236.82697439194
2018,04,21,23,200891839,199,419,1110,132367.20689868927
2018,04,22,0,200730475,199,419,1111,132395.9711918831
2018,04,22,1,200488971,199,419,1111,132398.965446949
2018,04,22,2,200671809,199,420,1113,132484.4982023239
2018,04,22,3,200628267,199,420,1114,132521.28941488266
2018,04,22,4,200817539,199,419,1112,132613.0089211464
2018,04,22,5,200781694,199,419,1112,132294.38326120377
2018,04,22,6,200979556,199,419,1113,132696.61602020264
2018,04,22,7,200906404,199,419,1112,132743.9448442459
2018,04,22,8,201094918,201,420,1115,132813.9219813347
2018,04,22,9,201070067,201,420,1114,132842.5400352478
2018,04,22,10,201248083,200,419,1114,132896.43322324753
2018,04,22,11,201201034,200,419,1114,132950.17608118057
2018,04,22,12,201357336,200,419,1114,133000.98745012283
2018,04,22,13,201323244,200,420,1115,133063.71254444122
2018,04,22,14,201503134,201,420,1115,133102.88335847855
2018,04,22,15,201467901,202,419,1114,133146.2499923706
2018,04,22,16,201664308,202,419,1114,133188.39749002457
2018,04,22,17,201660885,202,419,1122,133277.52588367462
2018,04,22,18,201876057,202,419,1122,133347.97436094284
2018,04,22,19,201830752,202,420,1123,133443.68321990967
2018,04,22,20,202024693,202,421,1123,133606.58805799484
2018,04,22,21,201964342,202,421,1123,133852.16091108322
2018,04,22,22,202153642,202,421,1123,133984.2237496376
2018,04,22,23,202129909,202,420,1122,134063.30686283112
2018,04,23,0,202329646,202,420,1122,134121.50451278687
2018,04,23,1,202304618,202,419,1121,134506.61782741547
2018,04,23,2,203559829,202,419,1132,135013.7988972664
2018,04,23,3,204072123,202,419,1132,135200.28196382523
2018,04,23,4,204852161,202,419,1134,135311.60877370834
2018,04,23,5,205031689,202,419,1134,135085.61746120453
2018,04,23,6,205730105,202,419,1132,135947.62964630127
2018,04,23,7,204356428,202,419,1122,136245.80085515976
2018,04,23,8,204351907,202,419,1122,136653.91951847076
2018,04,23,9,204371026,202,419,1122,137067.35684013367
2018,04,23,10,204110551,202,420,1123,137468.71109819412
2018,04,23,11,204039385,202,419,1121,137530.21294689178
2018,04,23,12,203843435,202,417,1119,137545.2285876274
2018,04,23,13,203844856,202,417,1119,137573.5540561676
2018,04,23,14,203614922,202,417,1119,137650.5956516266
2018,04,23,15,202966433,202,417,1125,137614.27799987793
2018,04,23,16,202746394,202,417,1125,135650.93063259125
2018,04,23,17,202907660,202,417,1125,132965.24939584732
2018,04,23,18,202873392,202,417,1126,132943.35517692566
2018,04,23,19,203326378,202,417,1126,132712.0701098442
2018,04,23,20,203478435,200,416,1125,131149.52056789398
2018,04,23,21,203674407,201,416,1125,128997.6342868805
2018,04,23,22,203919726,201,416,1125,129024.69740819931
2018,04,23,23,204071621,201,416,1125,129072.84065246582
2018,04,24,0,204200886,202,416,1126,129126.31194210052
2018,04,24,1,204363506,202,416,1125,129147.3050198555
2018,04,24,2,205123376,202,416,1125,129258.18800735474
2018,04,24,3,205208363,202,416,1125,129315.08043003082
2018,04,24,4,205026955,203,417,1126,129358.88422632217
2018,04,24,5,204860295,203,417,1126,129014.20451974869
2018,04,24,6,205037714,203,417,1137,129596.95780944824
2018,04,24,7,205117640,203,417,1148,129746.44781684875
2018,04,24,8,205198716,203,417,1148,129777.58063650131
2018,04,24,9,205281112,203,417,1148,129837.98759269714
2018,04,24,10,205686833,204,417,1148,129896.24552679062
2018,04,24,11,206071042,204,417,1148,129950.46924209595
2018,04,24,12,206215171,205,420,1151,130025.89204835892
2018,04,24,13,206279713,206,421,1154,130061.97641181946
2018,04,24,14,206343001,205,422,1155,130066.40999889374
2018,04,24,15,207087108,206,423,1157,130224.52957820892
2018,04,24,16,207021008,206,423,1157,130723.26962089539
2018,04,24,17,206654992,206,423,1156,130833.2670083046
2018,04,24,18,206498352,206,427,1161,130988.13643598557
2018,04,24,19,206549917,205,426,1159,127315.83203411102
2018,04,24,20,207769679,206,427,1162,123483.24759864807
2018,04,24,21,207595052,207,428,1151,119687.90775203705
2018,04,24,22,207136725,207,428,1151,116332.0239777565
2018,04,24,23,206682692,207,428,1150,112552.00898313522
2018,04,25,0,201836487,208,429,1120,109248.8791923523
2018,04,25,1,201889028,208,429,1112,106202.16936683655
